id,matiere_id,matiere_nom,enseignant_id,enseignant_nom,niveau,duree,annee_scolaire
"335","161","Arts Primaire 17","5","Babacar Cisse","Primaire","55","2024-2025"
"336","2","Français Collège 1","3","Modou Mbaye","Collège","55","2024-2025"
"337","235","Arts Lycée 24","5","Babacar Cisse","Lycée","90","2024-2025"
"338","85","Sciences Naturelles Lycée 9","11","Binta Thiam","Lycée","55","2024-2025"
"339","129","Sciences Physiques Collège 13","17","Ndeye Diallo","Collège","55","2024-2025"
"340","95","Mathématiques Collège 10","8","Aminata Sarr","Collège","45","2024-2025"
"341","247","Anglais Collège 25","10","Modou Kane","Collège","55","2024-2025"
"342","88","Informatique Collège 9","2","Yacine Diouf","Collège","55","2024-2025"
"343","24","Informatique Primaire 3","2","Yacine Diouf","Primaire","45","2024-2025"
"344","6","Mathématiques Primaire 1","8","Aminata Sarr","Primaire","90","2024-2025"
"345","216","Anglais Collège 22","10","Modou Kane","Collège","55","2024-2025"
"346","156","Sciences Naturelles Collège 16","11","Binta Thiam","Collège","55","2024-2025"
"347","72","Informatique Collège 8","2","Yacine Diouf","Collège","55","2024-2025"
"348","233","Informatique Primaire 24","2","Yacine Diouf","Primaire","45","2024-2025"
"349","160","Sciences Physiques Collège 17","17","Ndeye Diallo","Collège","45","2024-2025"
"350","220","Sciences Physiques Primaire 23","17","Ndeye Diallo","Primaire","45","2024-2025"
"351","8","Sciences Naturelles Collège 1","11","Binta Thiam","Collège","90","2024-2025"
"352","206","Histoire-Géographie Primaire 21","12","Seynabou Ba","Primaire","90","2024-2025"
"353","150","Mathématiques Technique 16","8","Aminata Sarr","Technique","90","2024-2025"
"354","217","Mathématiques Technique 22","8","Aminata Sarr","Technique","55","2024-2025"
"355","176","Éducation Physique Lycée 18","4","Alioune Diouf","Lycée","55","2024-2025"
"356","82","Sciences Naturelles Primaire 9","11","Binta Thiam","Primaire","55","2024-2025"
"357","74","Français Technique 8","3","Modou Mbaye","Technique","55","2024-2025"
"358","119","Mathématiques Primaire 12","8","Aminata Sarr","Primaire","90","2024-2025"
"359","66","Histoire-Géographie Technique 7","12","Seynabou Ba","Technique","90","2024-2025"
"360","249","Mathématiques Lycée 25","8","Aminata Sarr","Lycée","55","2024-2025"
"361","22","Sciences Physiques Primaire 3","17","Ndeye Diallo","Primaire","45","2024-2025"
"362","225","Éducation Physique Primaire 23","4","Alioune Diouf","Primaire","45","2024-2025"
"363","72","Informatique Collège 8","2","Yacine Diouf","Collège","90","2024-2025"
"364","198","Informatique Lycée 20","2","Yacine Diouf","Lycée","55","2024-2025"
"365","234","Sciences Naturelles Technique 24","11","Binta Thiam","Technique","55","2024-2025"
"366","34","Arabe Primaire 4","1","Amadou Mbaye","Primaire","45","2024-2025"
"367","169","Mathématiques Technique 17","8","Aminata Sarr","Technique","90","2024-2025"
"368","131","Sciences Naturelles Primaire 14","11","Binta Thiam","Primaire","55","2024-2025"
"369","134","Anglais Lycée 14","10","Modou Kane","Lycée","90","2024-2025"
"370","225","Éducation Physique Primaire 23","4","Alioune Diouf","Primaire","55","2024-2025"
"371","242","Éducation Physique Primaire 25","4","Alioune Diouf","Primaire","55","2024-2025"
"372","186","Français Technique 19","3","Modou Mbaye","Technique","45","2024-2025"
"373","194","Arabe Lycée 20","1","Amadou Mbaye","Lycée","90","2024-2025"
"374","208","Informatique Collège 21","2","Yacine Diouf","Collège","90","2024-2025"
"375","243","Histoire-Géographie Primaire 25","12","Seynabou Ba","Primaire","45","2024-2025"
"376","88","Informatique Collège 9","2","Yacine Diouf","Collège","90","2024-2025"
"377","16","Informatique Lycée 2","2","Yacine Diouf","Lycée","55","2024-2025"
"378","9","Français Collège 1","3","Modou Mbaye","Collège","90","2024-2025"
"379","182","Mathématiques Technique 19","8","Aminata Sarr","Technique","90","2024-2025"
"380","17","Informatique Technique 2","2","Yacine Diouf","Technique","45","2024-2025"
"381","110","Arts Collège 12","5","Babacar Cisse","Collège","55","2024-2025"
"382","53","Informatique Collège 6","2","Yacine Diouf","Collège","45","2024-2025"
"383","14","Informatique Technique 2","2","Yacine Diouf","Technique","55","2024-2025"
"384","26","Arts Technique 3","5","Babacar Cisse","Technique","55","2024-2025"
"385","179","Histoire-Géographie Lycée 18","12","Seynabou Ba","Lycée","45","2024-2025"
"386","174","Français Primaire 18","3","Modou Mbaye","Primaire","90","2024-2025"
"387","81","Informatique Collège 9","2","Yacine Diouf","Collège","90","2024-2025"
"388","150","Mathématiques Technique 16","8","Aminata Sarr","Technique","90","2024-2025"
"389","78","Sciences Naturelles Lycée 8","11","Binta Thiam","Lycée","90","2024-2025"
"390","238","Informatique Primaire 24","2","Yacine Diouf","Primaire","55","2024-2025"
"391","14","Informatique Technique 2","2","Yacine Diouf","Technique","45","2024-2025"
"392","19","Sciences Naturelles Collège 2","11","Binta Thiam","Collège","55","2024-2025"
"393","70","Arts Technique 8","5","Babacar Cisse","Technique","55","2024-2025"
"394","250","Sciences Naturelles Primaire 26","11","Binta Thiam","Primaire","45","2024-2025"
"395","103","Mathématiques Technique 11","8","Aminata Sarr","Technique","45","2024-2025"
"396","245","Sciences Physiques Technique 25","17","Ndeye Diallo","Technique","55","2024-2025"
"397","133","Histoire-Géographie Lycée 14","12","Seynabou Ba","Lycée","55","2024-2025"
"398","27","Histoire-Géographie Lycée 3","12","Seynabou Ba","Lycée","55","2024-2025"
"399","54","Sciences Physiques Lycée 6","17","Ndeye Diallo","Lycée","90","2024-2025"
"400","37","Informatique Technique 4","2","Yacine Diouf","Technique","90","2024-2025"
"401","60","Mathématiques Lycée 7","8","Aminata Sarr","Lycée","55","2024-2025"
"402","71","Anglais Collège 8","10","Modou Kane","Collège","45","2024-2025"
"403","231","Anglais Collège 24","10","Modou Kane","Collège","45","2024-2025"
"404","35","Arabe Lycée 4","1","Amadou Mbaye","Lycée","45","2024-2025"
"405","106","Français Collège 11","3","Modou Mbaye","Collège","90","2024-2025"
"406","207","Arts Lycée 21","5","Babacar Cisse","Lycée","45","2024-2025"
"407","125","Sciences Physiques Technique 13","17","Ndeye Diallo","Technique","90","2024-2025"
"408","211","Arabe Collège 22","1","Amadou Mbaye","Collège","90","2024-2025"
"409","181","Arabe Collège 19","1","Amadou Mbaye","Collège","90","2024-2025"
"410","171","Anglais Lycée 18","10","Modou Kane","Lycée","55","2024-2025"
"411","108","Éducation Physique Primaire 11","4","Alioune Diouf","Primaire","45","2024-2025"
"412","40","Arabe Technique 5","1","Amadou Mbaye","Technique","45","2024-2025"
"413","38","Informatique Primaire 4","2","Yacine Diouf","Primaire","55","2024-2025"
"414","121","Sciences Physiques Technique 13","17","Ndeye Diallo","Technique","45","2024-2025"
"415","141","Éducation Physique Lycée 15","4","Alioune Diouf","Lycée","45","2024-2025"
"416","164","Sciences Physiques Technique 17","17","Ndeye Diallo","Technique","90","2024-2025"
"417","139","Français Technique 14","3","Modou Mbaye","Technique","55","2024-2025"
"418","204","Histoire-Géographie Lycée 21","12","Seynabou Ba","Lycée","90","2024-2025"
"419","136","Histoire-Géographie Technique 14","12","Seynabou Ba","Technique","45","2024-2025"
"420","58","Sciences Physiques Collège 6","17","Ndeye Diallo","Collège","45","2024-2025"
"421","68","Mathématiques Collège 7","8","Aminata Sarr","Collège","55","2024-2025"
"422","10","Arts Collège 2","5","Babacar Cisse","Collège","90","2024-2025"
"423","249","Mathématiques Lycée 25","8","Aminata Sarr","Lycée","90","2024-2025"
"424","135","Sciences Naturelles Primaire 14","11","Binta Thiam","Primaire","90","2024-2025"
"425","75","Éducation Physique Lycée 8","4","Alioune Diouf","Lycée","90","2024-2025"
"426","23","Histoire-Géographie Primaire 3","12","Seynabou Ba","Primaire","55","2024-2025"
"427","27","Histoire-Géographie Lycée 3","12","Seynabou Ba","Lycée","45","2024-2025"
"428","223","Sciences Physiques Technique 23","17","Ndeye Diallo","Technique","45","2024-2025"
"429","241","Sciences Physiques Technique 25","17","Ndeye Diallo","Technique","45","2024-2025"
"430","192","Sciences Naturelles Primaire 20","11","Binta Thiam","Primaire","45","2024-2025"
"431","181","Arabe Collège 19","1","Amadou Mbaye","Collège","55","2024-2025"
"432","212","Informatique Technique 22","2","Yacine Diouf","Technique","45","2024-2025"
"433","212","Informatique Technique 22","2","Yacine Diouf","Technique","45","2024-2025"
"434","78","Sciences Naturelles Lycée 8","11","Binta Thiam","Lycée","90","2024-2025"
"435","214","Sciences Physiques Collège 22","17","Ndeye Diallo","Collège","90","2024-2025"
"436","135","Sciences Naturelles Primaire 14","11","Binta Thiam","Primaire","55","2024-2025"
"437","233","Informatique Primaire 24","2","Yacine Diouf","Primaire","90","2024-2025"
"438","147","Histoire-Géographie Primaire 15","12","Seynabou Ba","Primaire","45","2024-2025"
"439","219","Éducation Physique Technique 22","4","Alioune Diouf","Technique","55","2024-2025"
"440","100","Histoire-Géographie Technique 11","12","Seynabou Ba","Technique","90","2024-2025"
"441","130","Anglais Technique 14","10","Modou Kane","Technique","45","2024-2025"
"442","219","Éducation Physique Technique 22","4","Alioune Diouf","Technique","90","2024-2025"
"443","171","Anglais Lycée 18","10","Modou Kane","Lycée","45","2024-2025"
"444","50","Arabe Collège 6","1","Amadou Mbaye","Collège","90","2024-2025"
"445","166","Sciences Naturelles Primaire 17","11","Binta Thiam","Primaire","55","2024-2025"
"446","179","Histoire-Géographie Lycée 18","12","Seynabou Ba","Lycée","45","2024-2025"
"447","219","Éducation Physique Technique 22","4","Alioune Diouf","Technique","90","2024-2025"
"448","212","Informatique Technique 22","2","Yacine Diouf","Technique","90","2024-2025"
"449","118","Mathématiques Collège 12","8","Aminata Sarr","Collège","45","2024-2025"
"450","80","Arabe Primaire 9","1","Amadou Mbaye","Primaire","55","2024-2025"
"451","221","Sciences Physiques Primaire 23","17","Ndeye Diallo","Primaire","55","2024-2025"
"452","143","Arabe Lycée 15","1","Amadou Mbaye","Lycée","55","2024-2025"
"453","87","Histoire-Géographie Lycée 9","12","Seynabou Ba","Lycée","45","2024-2025"
"454","107","Mathématiques Primaire 11","8","Aminata Sarr","Primaire","90","2024-2025"
"455","83","Français Collège 9","3","Modou Mbaye","Collège","55","2024-2025"
"456","83","Français Collège 9","3","Modou Mbaye","Collège","55","2024-2025"
"457","245","Sciences Physiques Technique 25","17","Ndeye Diallo","Technique","45","2024-2025"
"458","242","Éducation Physique Primaire 25","4","Alioune Diouf","Primaire","45","2024-2025"
"459","236","Arts Collège 24","5","Babacar Cisse","Collège","45","2024-2025"
"460","125","Sciences Physiques Technique 13","17","Ndeye Diallo","Technique","45","2024-2025"
"461","186","Français Technique 19","3","Modou Mbaye","Technique","90","2024-2025"
"462","81","Informatique Collège 9","2","Yacine Diouf","Collège","90","2024-2025"
"463","234","Sciences Naturelles Technique 24","11","Binta Thiam","Technique","45","2024-2025"
"464","239","Mathématiques Lycée 24","8","Aminata Sarr","Lycée","90","2024-2025"
"465","173","Éducation Physique Technique 18","4","Alioune Diouf","Technique","45","2024-2025"
"466","201","Mathématiques Lycée 21","8","Aminata Sarr","Lycée","55","2024-2025"
"467","80","Arabe Primaire 9","1","Amadou Mbaye","Primaire","45","2024-2025"
"468","42","Arabe Collège 5","1","Amadou Mbaye","Collège","55","2024-2025"
"469","29","Éducation Physique Technique 3","4","Alioune Diouf","Technique","90","2024-2025"
"470","225","Éducation Physique Primaire 23","4","Alioune Diouf","Primaire","90","2024-2025"
"471","106","Français Collège 11","3","Modou Mbaye","Collège","45","2024-2025"
"472","41","Sciences Naturelles Technique 5","11","Binta Thiam","Technique","90","2024-2025"
"473","128","Arabe Collège 13","1","Amadou Mbaye","Collège","90","2024-2025"
"474","41","Sciences Naturelles Technique 5","11","Binta Thiam","Technique","90","2024-2025"
"475","52","Sciences Naturelles Primaire 6","11","Binta Thiam","Primaire","90","2024-2025"
"476","184","Arabe Technique 19","1","Amadou Mbaye","Technique","55","2024-2025"
"477","248","Anglais Technique 25","10","Modou Kane","Technique","90","2024-2025"
"478","245","Sciences Physiques Technique 25","17","Ndeye Diallo","Technique","55","2024-2025"
"479","91","Éducation Physique Collège 10","4","Alioune Diouf","Collège","55","2024-2025"
"480","93","Éducation Physique Primaire 10","4","Alioune Diouf","Primaire","45","2024-2025"
"481","178","Anglais Lycée 18","10","Modou Kane","Lycée","55","2024-2025"
"482","183","Arts Collège 19","5","Babacar Cisse","Collège","45","2024-2025"
"483","167","Sciences Physiques Technique 17","17","Ndeye Diallo","Technique","45","2024-2025"
"484","172","Mathématiques Collège 18","8","Aminata Sarr","Collège","55","2024-2025"
"485","120","Éducation Physique Primaire 13","4","Alioune Diouf","Primaire","45","2024-2025"
"486","1","Sciences Naturelles Lycée 1","11","Binta Thiam","Lycée","45","2024-2025"
"487","74","Français Technique 8","3","Modou Mbaye","Technique","55","2024-2025"
"488","85","Sciences Naturelles Lycée 9","11","Binta Thiam","Lycée","45","2024-2025"
"489","97","Sciences Naturelles Primaire 10","11","Binta Thiam","Primaire","90","2024-2025"
"490","105","Sciences Naturelles Collège 11","11","Binta Thiam","Collège","55","2024-2025"
"491","220","Sciences Physiques Primaire 23","17","Ndeye Diallo","Primaire","55","2024-2025"
"492","41","Sciences Naturelles Technique 5","11","Binta Thiam","Technique","90","2024-2025"
"493","210","Arts Collège 22","5","Babacar Cisse","Collège","45","2024-2025"
"494","56","Informatique Technique 6","2","Yacine Diouf","Technique","90","2024-2025"
"495","87","Histoire-Géographie Lycée 9","12","Seynabou Ba","Lycée","45","2024-2025"
"496","183","Arts Collège 19","5","Babacar Cisse","Collège","55","2024-2025"
"497","249","Mathématiques Lycée 25","8","Aminata Sarr","Lycée","90","2024-2025"
"498","150","Mathématiques Technique 16","8","Aminata Sarr","Technique","45","2024-2025"
"499","200","Anglais Lycée 21","10","Modou Kane","Lycée","45","2024-2025"
"500","86","Français Technique 9","3","Modou Mbaye","Technique","55","2024-2025"
"501","75","Éducation Physique Lycée 8","4","Alioune Diouf","Lycée","90","2024-2025"
"502","1","Sciences Naturelles Lycée 1","11","Binta Thiam","Lycée","90","2024-2025"
"503","72","Informatique Collège 8","2","Yacine Diouf","Collège","90","2024-2025"
"504","37","Informatique Technique 4","2","Yacine Diouf","Technique","55","2024-2025"
"505","8","Sciences Naturelles Collège 1","11","Binta Thiam","Collège","45","2024-2025"
"506","90","Arts Primaire 10","5","Babacar Cisse","Primaire","55","2024-2025"
"507","81","Informatique Collège 9","2","Yacine Diouf","Collège","55","2024-2025"
"508","242","Éducation Physique Primaire 25","4","Alioune Diouf","Primaire","45","2024-2025"
"509","55","Mathématiques Primaire 6","8","Aminata Sarr","Primaire","45","2024-2025"
"510","213","Anglais Technique 22","10","Modou Kane","Technique","45","2024-2025"
"511","37","Informatique Technique 4","2","Yacine Diouf","Technique","90","2024-2025"
"512","192","Sciences Naturelles Primaire 20","11","Binta Thiam","Primaire","90","2024-2025"
"513","78","Sciences Naturelles Lycée 8","11","Binta Thiam","Lycée","55","2024-2025"
"514","15","Histoire-Géographie Technique 2","12","Seynabou Ba","Technique","90","2024-2025"
"515","169","Mathématiques Technique 17","8","Aminata Sarr","Technique","90","2024-2025"
"516","113","Arts Lycée 12","5","Babacar Cisse","Lycée","90","2024-2025"
"517","10","Arts Collège 2","5","Babacar Cisse","Collège","45","2024-2025"
"518","75","Éducation Physique Lycée 8","4","Alioune Diouf","Lycée","55","2024-2025"
"519","85","Sciences Naturelles Lycée 9","11","Binta Thiam","Lycée","55","2024-2025"
"520","104","Mathématiques Lycée 11","8","Aminata Sarr","Lycée","90","2024-2025"
"521","38","Informatique Primaire 4","2","Yacine Diouf","Primaire","90","2024-2025"
"522","96","Anglais Primaire 10","10","Modou Kane","Primaire","45","2024-2025"
